SECURITY_ID_INT,raw_X,raw_Y,vertical,horizontal
3375,-7.57212751178,185.195335302,mid,value
888,-6.73414626712,186.27629299,mid,value
804,-6.009195142,129.389349897,mid,value
2092,-5.33935480435,165.217267398,mid,value
390,-4.90373475378,196.927227919,mid,value
2838,-4.87328303231,142.27235631,mid,value
2382,-4.73826229287,116.126665054,mid,value
1524,-4.7019953451,167.760528947,mid,value
3229,-4.61799130083,132.985674822,mid,value
423,-4.6018217917,138.496024511,mid,value
901,-4.5916950006,153.695664068,mid,value
4470,-4.55209169344,152.879114232,mid,value
1489,-4.26160397379,189.020016077,mid,value
2961,-2.82939713468,163.916355786,mid,value
629,-2.69861524012,151.463043029,mid,value
3381,-2.42002270494,175.88706031,mid,value
351,-0.320107176042,120.575582058,mid,value
1310,0.842958431726,181.616837655,mid,value
1528,1.64447879466,188.871084557,mid,value
1403,2.22279008068,199.15352226,mid,value
2727,2.34541546452,136.510903341,mid,value
1337,6.4641392337,105.090379367,mid,value
2432,8.340392618,177.711753544,mid,value
467,8.45321458288,167.591992261,mid,value
3556,8.47960586249,136.313236473,mid,value
2308,8.50384040091,182.374455972,mid,value
2083,10.0407754209,123.062853113,mid,value
4624,12.202900829,100.84463263,mid,value
876,12.271230095,173.455185598,mid,value
4500,12.5257028753,138.007258914,mid,value
102,13.6702449654,121.113827938,mid,value
3523,13.8543982853,125.180651181,mid,value
1559,13.9588867786,125.358356993,mid,value
1366,14.6215588902,125.512939787,mid,value
455,14.7548047829,102.287346001,mid,value
871,15.6129004919,199.003996611,mid,value
269,16.1853017744,149.904318515,mid,value
3220,16.3381289147,183.358064845,mid,value
3695,18.2141857605,117.030455539,mid,value
1355,18.3208335074,160.299385045,mid,value
910,18.7039786821,198.159401475,mid,value
30575,19.7336936729,109.796666597,mid,value
54,20.1953450321,149.940260693,mid,value
1384,21.3834972097,190.42358295,mid,value
2120,21.9447741771,105.122170122,mid,value
2082,22.0080328698,139.634566766,mid,value
1775,22.0901233594,196.073820986,mid,value
223,22.1071890693,160.508798298,mid,value
640,23.2492058826,153.984471338,mid,value
2837,24.11381779,104.859998984,mid,value
1332,24.7084924955,197.291989561,mid,value
3720,25.0184385026,155.792787007,mid,value
1180,25.270210901,142.606325157,mid,value
1996,26.2176998276,116.981220357,mid,value
1150,27.4631397291,142.536371089,mid,value
444,27.6725249243,129.030367911,mid,value
1112,28.9630353757,133.586454151,mid,value
3780,30.6655027418,192.689284117,mid,value
4734,31.4257212479,174.237207782,mid,value
1395,31.6159407609,160.925158227,mid,value
1088,31.9445016719,197.503198556,mid,value
30185,32.2790203664,135.76505167,mid,value
1331,33.1403720271,124.031644515,mid,value
748,33.8520561191,126.549705197,mid,value
1391,33.9574872201,109.065679415,mid,value
1225,34.583440836,126.182353506,mid,value
4582,34.7222118599,197.712122328,mid,value
2128,35.0348101395,123.389387848,mid,value
277,35.8075696991,105.402210464,mid,value
3465,36.1304924255,140.749886492,mid,value
4152,37.1320614341,151.21695541,mid,value
40,38.0980653641,186.12221165,mid,value
2473,38.7612057939,141.458054805,mid,value
2052,38.7763629244,161.773110224,mid,value
3506,38.8479192487,142.362239329,mid,value
843,39.8203737328,101.970641412,mid,value
2456,40.550329846,178.932857178,mid,value
4771,40.8281920975,195.99046516,mid,value
354,40.8799978793,115.874436353,mid,value
3790,40.9635941837,175.631361577,mid,value
4654,41.9004976264,181.714252719,mid,value
30778,42.048375811,122.301161942,mid,value
382,42.0697528641,122.546297569,mid,value
2970,42.8812289839,171.019058535,mid,value
4653,43.8406036511,136.150734891,mid,value
642,44.2555726826,143.048229075,mid,value
2074,44.5581492251,177.042670905,mid,value
1295,44.5861215346,125.287810886,mid,value
872,44.8851312208,117.128766305,mid,value
592,45.1189139791,195.624775664,mid,value
752,45.4809673357,159.971279321,mid,value
289,45.694465379,122.575031961,mid,value
3610,46.0233913644,107.33206026,mid,value
117,46.9549022114,118.846567377,mid,value
975,47.2604402046,155.868258811,mid,value
1449,48.2224058121,181.54532902,mid,value
4636,49.1411339922,181.009333113,mid,value
2514,50.022423072,162.296568176,mid,value
1707,50.1687308503,117.653553417,mid,value
1272,50.2440400861,107.188561699,mid,value
497,50.9455833827,159.937570753,mid,value
29654,51.5191746557,134.689877022,mid,value
3675,51.5418248431,124.93050152,mid,value
2895,51.755217851,143.271359261,mid,value
3276,51.8830257341,199.44822415,mid,value
1989,51.9535465028,108.129107998,mid,value
1505,52.6967617085,128.506485225,mid,value
2977,52.6989265523,142.967397102,mid,value
300,52.8432076785,103.44733866,mid,value
838,53.5240922449,177.955190525,mid,value
1723,53.6397107324,162.658116253,mid,value
241,53.8186357279,122.561032444,mid,value
4615,54.0897063789,112.626111495,mid,value
2815,54.1791809227,104.126019292,mid,value
4769,54.7418772958,172.091702187,mid,value
3822,55.4341140498,110.413175124,mid,value
1405,56.7175557595,129.969117973,mid,value
591,56.9869093613,159.961559442,mid,value
3166,57.103055791,119.010870681,mid,value
1068,57.6530562199,185.141043964,mid,value
736,58.5586213215,134.592928904,mid,value
72711,59.3276619868,134.039539584,mid,value
2370,59.4062475498,146.039651636,mid,value
859,60.2077820884,182.325405919,mid,value
2752,60.282349659,117.879501774,mid,value
114,60.5914782621,109.786469428,mid,value
935,61.6442265754,143.343028371,mid,value
513,62.2049798789,137.139525066,mid,value
680,62.3486764283,102.995936137,mid,value
29376,62.4727613968,103.144100566,mid,value
3535,62.6862044036,110.769787943,mid,value
2290,62.6915596876,121.847961292,mid,value
1575,62.9676016233,137.787254727,mid,value
29775,63.6334749023,129.84079951,mid,value
1203,64.0205098231,148.494063814,mid,value
2460,64.4273959109,144.027712116,mid,value
29760,64.4624602013,140.85955386,mid,value
3293,64.7478721189,135.128500061,mid,value
4700,65.7177456841,157.678472793,mid,value
2818,66.2494163187,143.091791957,mid,value
105,66.633227579,170.487834828,mid,value
805,67.111103331,163.948117713,mid,value
4751,67.1876652219,158.588175039,mid,value
1459,67.6591135657,105.16734247,mid,value
765,68.1025728598,144.95020198,mid,value
4545,68.6467395156,125.741763014,mid,value
3457,68.7519441046,195.853845986,mid,value
965,69.2488554013,189.107166854,mid,value
29,69.4229934371,180.2087457,mid,value
3434,70.2615299309,142.954653847,mid,value
1076,71.2545150093,161.721694462,mid,value
1301,71.971594542,185.366729511,mid,value
308,72.4105510363,196.377058246,mid,value
2481,72.7627782224,107.806898617,mid,value
368,72.8844017177,136.382711141,mid,value
3681,72.9243823673,120.932896418,mid,value
639,73.0207375917,115.496209862,mid,value
1715,73.5236672831,130.220891114,mid,value
1557,73.5682635468,135.785118473,mid,value
966,73.8819724791,157.340787175,mid,value
3178,74.8331942362,106.160662331,mid,value
3682,75.2728059697,156.295413438,mid,value
2373,75.4307931282,171.1963474,mid,value
1054,75.7462157318,180.665640098,mid,value
2422,75.758331958,142.480096504,mid,value
3673,75.8325000694,103.445060854,mid,value
1096,76.0390413066,193.276476126,mid,value
4926,76.0723563064,132.113934046,mid,value
3530,76.3441708745,170.859269024,mid,value
4474,76.3810231869,138.141177832,mid,value
438,76.8895396386,129.032982603,mid,value
1397,77.3220971495,120.944909382,mid,value
94,78.0962791984,198.637368392,mid,value
2451,78.2349860258,131.707466292,mid,value
1280,78.601754082,108.183138314,mid,value
857,78.6618621503,112.724661712,mid,value
3534,79.4664149479,100.845443841,mid,value
855,80.0435375405,145.921247821,mid,value
2482,80.06406427,105.152662594,mid,value
2447,80.3464357575,186.292053392,mid,value
1385,80.3818302845,101.437341908,mid,value
2516,80.4773259424,104.192132713,mid,value
514,81.0095751467,184.655832016,mid,value
217,81.4214297606,119.597267437,mid,value
2801,81.8378014979,119.023773895,mid,value
2975,82.1722942057,179.034288094,mid,value
3638,82.3084230138,144.311743528,mid,value
865,82.3124434655,116.807612457,mid,value
708,82.6465231861,109.44237648,mid,value
2427,82.655612953,191.559433267,mid,value
1229,82.8047264916,105.741895573,mid,value
842,83.3025781095,197.588912254,mid,value
3188,85.3766846581,165.690803381,mid,value
169,85.5151530385,141.812800176,mid,value
1969,85.5534179495,104.961232932,mid,value
264,85.640147358,124.195342071,mid,value
4507,85.9817919644,164.416271991,mid,value
4140,86.2228739198,163.709452617,mid,value
869,86.9331804184,114.259057855,mid,value
2439,87.152652845,167.122309002,mid,value
482,87.1793540393,116.5979465,mid,value
1185,88.1976805302,156.369178535,mid,value
3831,88.38908724,160.798617263,mid,value
3373,89.5412304554,108.769396066,mid,value
413,89.7850780256,158.771167782,mid,value
30816,89.9644452253,190.37629368,mid,value
4458,90.6280255431,108.604838819,mid,value
1318,90.7037494149,158.983102415,mid,value
4713,90.9610003755,155.352808819,mid,value
3600,90.9681850802,192.502702071,mid,value
620,90.9840349477,199.849451822,mid,value
1100,91.0211581376,111.980026267,mid,value
1050,92.6638752017,126.192626017,mid,value
833,93.708837302,186.60457776,mid,value
3650,93.9254202484,166.820213125,mid,value
361,94.1055566517,107.187793609,mid,value
29100,94.3223591996,113.519853199,mid,value
3463,94.9515565616,171.278483178,mid,value
894,95.2346057166,157.84674442,mid,value
3221,95.279415716,183.61768995,mid,value
30492,95.2983666209,176.881800459,mid,value
704,95.4085403678,112.611867347,mid,value
431,95.5015429535,109.844361256,mid,value
1777,95.5773172202,156.837938073,mid,value
4136,95.7071841907,163.397385574,mid,value
2090,95.7637622851,102.409349194,mid,value
166,96.1688537546,160.072654286,mid,value
303,96.6092836201,158.734964018,mid,value
665,96.8800489003,157.249926521,mid,value
76,97.2890673613,115.11398176,mid,value
3553,97.7631350759,115.784938757,mid,value
470,98.7422828391,136.171268012,mid,value
3450,98.7475356523,105.117875038,mid,value
2728,98.8346868262,148.523188312,mid,value
177,98.8364691596,174.186305515,mid,value
17,99.3071382548,185.975848816,mid,value
474,99.7704402914,166.967477424,mid,value
1518,100.0,195.54075113,mid,core
512,100.027793819,190.040434211,mid,core
1198,101.147160661,117.375119362,mid,core
291,102.232618383,114.435741353,mid,core
1778,102.880251509,173.50110417,mid,core
2915,103.137336448,113.085220117,mid,core
764,103.299570981,148.53076098,mid,core
4748,103.375765193,116.370184404,mid,core
2407,103.438978076,105.955237236,mid,core
29567,103.493927534,199.18544588,mid,core
1984,103.701341942,104.740748703,mid,core
2474,103.871943918,186.717877851,mid,core
29604,104.304741965,162.271727054,mid,core
2703,104.846001771,125.255580817,mid,core
1003,104.864945374,162.607847075,mid,core
461,104.87046555,167.898654658,mid,core
3330,105.396546046,120.185689651,mid,core
1990,105.562899216,113.468405427,mid,core
2441,105.700703627,169.792607729,mid,core
830,105.758178361,180.371932671,mid,core
1356,105.866214302,134.067315282,mid,core
972,106.625733671,169.689963149,mid,core
107,107.584449016,105.644592557,mid,core
4092,108.46418412,113.461277086,mid,core
30616,108.649099904,179.411447099,mid,core
2943,108.917548946,125.622340036,mid,core
1194,108.959363619,187.145633786,mid,core
3621,109.442858617,103.473681151,mid,core
1245,109.453726541,103.129720079,mid,core
1787,109.766843663,146.725482596,mid,core
387,110.486246015,154.839705514,mid,core
3751,110.745530514,169.726820395,mid,core
1211,111.091389341,107.973116968,mid,core
4776,111.271435231,132.561125057,mid,core
2715,111.43061638,140.596980232,mid,core
1469,111.450784662,106.186093156,mid,core
4135,111.852309589,112.294345221,mid,core
1278,112.388959395,155.800366153,mid,core
2759,112.434745563,121.288796973,mid,core
56,112.504622563,179.690342243,mid,core
1746,112.796035923,149.429982134,mid,core
251,112.802053902,156.012915603,mid,core
3253,113.044572087,181.941808659,mid,core
389,113.123202381,134.987480105,mid,core
1217,113.133828751,114.647731617,mid,core
2459,113.261139005,130.618525449,mid,core
3701,113.445103213,122.114021908,mid,core
254,113.803765319,121.162376884,mid,core
446,113.960928733,121.423222987,mid,core
2275,114.04004435,100.731194892,mid,core
350,114.237322763,196.953241951,mid,core
96,114.296336946,112.617686092,mid,core
2773,114.407285335,139.816593527,mid,core
4774,114.46712586,108.671997255,mid,core
2051,114.509400284,119.000543609,mid,core
2502,114.536061031,149.452464835,mid,core
4086,114.773526455,158.574177671,mid,core
29475,114.847549808,136.173271629,mid,core
1506,115.609600585,169.363217442,mid,core
409,115.610346293,126.262541814,mid,core
69,116.2617041,105.748832914,mid,core
1750,116.932667113,173.440227477,mid,core
1304,117.537650416,134.567063043,mid,core
3297,117.778437055,107.053246557,mid,core
762,118.06058578,130.364774306,mid,core
139,118.349251845,118.987948198,mid,core
3212,118.56279233,177.550261313,mid,core
2711,119.69433421,142.456885775,mid,core
29762,119.849979874,172.83061797,mid,core
4558,120.578489507,127.845643895,mid,core
1555,120.661471969,112.947218144,mid,core
2199,120.867265169,173.345847478,mid,core
30290,121.093471711,114.168875485,mid,core
207,121.125857233,170.5629699,mid,core
648,121.160088453,120.588845375,mid,core
4505,121.818439999,122.794947394,mid,core
3592,122.188695045,118.191320225,mid,core
1190,122.249646873,198.169528537,mid,core
4127,122.858841807,110.878973543,mid,core
282,122.983410963,122.889373333,mid,core
1412,123.174217336,139.425943147,mid,core
3760,123.404407584,112.050990444,mid,core
2811,123.660762345,147.135282951,mid,core
1421,123.683511393,115.47331639,mid,core
2475,123.779027062,166.703491166,mid,core
3742,123.884356948,180.414879346,mid,core
276,124.502456063,132.129949875,mid,core
525,124.556414438,103.476972151,mid,core
781,124.926666489,169.462027206,mid,core
29461,124.975801049,134.460313168,mid,core
165,125.017894215,120.981835996,mid,core
3416,125.159031468,188.050864236,mid,core
809,125.364520837,127.330287172,mid,core
2099,125.533071565,166.734136997,mid,core
661,125.58257485,178.850422893,mid,core
3538,125.722244052,155.911705892,mid,core
3629,125.75721939,167.096507801,mid,core
1264,126.224143552,116.197631185,mid,core
2848,126.237248983,188.766055346,mid,core
4695,126.597619118,151.44015492,mid,core
1410,127.005923322,148.839654552,mid,core
2093,127.115544808,115.181408154,mid,core
1698,128.049484705,197.794181406,mid,core
2442,128.669656064,146.660779993,mid,core
29400,128.879630762,118.825511964,mid,core
187,128.928710573,140.176112382,mid,core
30234,128.938979722,175.843375508,mid,core
4796,129.001707228,137.687024838,mid,core
341,129.196527286,152.45809802,mid,core
2238,129.890198043,159.645950839,mid,core
1184,130.251490122,185.649873734,mid,core
791,130.33657275,178.464086356,mid,core
440,130.360502222,153.52613919,mid,core
3379,130.620595842,132.298012109,mid,core
1985,130.848350123,127.562878646,mid,core
3815,131.284443465,114.663174916,mid,core
992,131.317670906,177.16952022,mid,core
3524,131.556718396,106.013780094,mid,core
1300,131.802353503,110.047897587,mid,core
39,131.995781902,178.453362699,mid,core
4158,132.098794493,126.227189524,mid,core
2739,132.271856651,107.818784249,mid,core
3190,132.292991,115.942182817,mid,core
4644,132.322469612,176.422525175,mid,core
739,132.521470459,166.088494879,mid,core
29651,132.700408557,135.907585658,mid,core
2957,133.384066243,134.750503268,mid,core
1430,133.700152629,157.78878107,mid,core
971,134.001874558,116.47281003,mid,core
4755,134.382500127,174.480970982,mid,core
1458,135.11004494,125.758690516,mid,core
3558,135.395941897,146.184533332,mid,core
39038,135.759286356,151.155630922,mid,core
1204,135.798181511,149.777761216,mid,core
3683,136.011354357,139.171662864,mid,core
4968,136.347470129,116.882646665,mid,core
3406,136.662791206,125.832475811,mid,core
4522,136.840743352,179.208983141,mid,core
1491,136.868455678,150.833242541,mid,core
1422,136.96401794,136.733333766,mid,core
3475,137.064329187,115.064757867,mid,core
2903,137.229737121,150.342216072,mid,core
1016,137.60152561,103.624069758,mid,core
430,138.165390907,153.981466056,mid,core
1235,138.535244437,124.99582888,mid,core
3384,138.596789375,105.640646506,mid,core
75321,138.676569411,158.881072178,mid,core
4529,138.793106859,121.655619988,mid,core
886,138.98066664,114.016970047,mid,core
3513,139.029022194,185.739500317,mid,core
633,139.06076397,160.68811335,mid,core
3499,139.085023626,125.124907999,mid,core
2438,139.092035566,158.919629262,mid,core
2081,139.092558811,119.618840299,mid,core
2127,139.829766537,146.356613669,mid,core
3552,140.875010488,137.03871017,mid,core
33,140.911333815,149.106156337,mid,core
1701,140.97006124,121.544646095,mid,core
2768,141.165876351,168.391586639,mid,core
1788,141.321198905,182.148273088,mid,core
29528,141.518043096,134.975428462,mid,core
4539,141.621828005,110.37627961,mid,core
3543,141.675356947,117.501264071,mid,core
29198,142.119194616,129.983866753,mid,core
1779,142.150802701,150.684426546,mid,core
4760,142.175609739,115.253396679,mid,core
92,142.526714982,186.418656917,mid,core
1104,142.832603575,114.166754253,mid,core
4677,142.855038427,119.96760628,mid,core
1478,143.501959288,114.150071589,mid,core
3485,143.971608905,105.791832514,mid,core
4641,144.250809468,169.794018986,mid,core
29701,144.624334643,191.862326961,mid,core
1020,144.695046475,167.059627934,mid,core
3431,145.138184861,154.404133205,mid,core
511,145.449175802,145.890419028,mid,core
2395,145.57099833,108.363805814,mid,core
2677,145.700762617,198.672422106,mid,core
3368,145.743376857,107.672188015,mid,core
1970,145.831057728,146.717276435,mid,core
1164,145.851918978,100.269199463,mid,core
4992,146.348787645,162.979345291,mid,core
70107,146.4354087,122.886891898,mid,core
3476,146.445953336,123.294653678,mid,core
1583,147.088867172,134.144444954,mid,core
4548,147.113559374,102.798050786,mid,core
450,147.118850906,128.43831629,mid,core
2457,147.227847381,108.325142475,mid,core
4657,147.313021408,197.367474467,mid,core
4618,147.381234834,119.178388471,mid,core
659,147.849309833,130.138005351,mid,core
30498,147.92004609,111.71824557,mid,core
4679,147.922138631,144.60319012,mid,core
1972,148.134382481,102.439381557,mid,core
29094,148.160292157,114.179297721,mid,core
1339,148.432054278,138.085457335,mid,core
285,148.583476785,166.048531328,mid,core
1176,148.944287804,158.336042419,mid,core
2134,148.958005448,110.869283504,mid,core
3170,149.054339944,143.531575844,mid,core
530,149.187354517,189.521152157,mid,core
2864,149.540000614,146.271637533,mid,core
1383,149.62189774,113.637710939,mid,core
259,150.091263493,152.719318027,mid,core
433,150.188849134,116.843122906,mid,core
4143,151.004548747,132.524331752,mid,core
42947,151.787633598,182.758403603,mid,core
3501,152.030486856,179.057732009,mid,core
635,152.251671047,120.319752364,mid,core
3685,152.55659563,136.689324854,mid,core
4710,152.745246523,186.455570809,mid,core
1443,152.90507585,165.890209741,mid,core
2704,152.960608508,152.593159622,mid,core
4946,153.454418918,100.597099958,mid,core
3391,153.470369133,164.761236613,mid,core
4550,154.064463279,153.897507135,mid,core
1718,154.837066427,122.826238728,mid,core
3532,155.084184241,164.177515241,mid,core
41175,155.333769984,174.338940073,mid,core
288,155.443325134,174.253378478,mid,core
634,155.57747564,169.256336862,mid,core
698,155.686747724,155.822216947,mid,core
60,156.006192904,136.746889485,mid,core
3372,156.010754596,153.051577094,mid,core
712,156.062891531,183.384224619,mid,core
2487,156.194385143,170.031406885,mid,core
3380,156.410437428,122.000717674,mid,core
29525,156.624383057,119.537935984,mid,core
360,156.664744732,167.212189085,mid,core
3447,156.75001181,164.780109875,mid,core
2800,157.011208489,114.976238645,mid,core
3201,157.313691313,172.911767786,mid,core
4503,157.418124829,106.820236827,mid,core
156,157.50317499,142.195084204,mid,core
71705,157.884705238,147.754317784,mid,core
667,157.94363743,162.531141061,mid,core
868,158.179186246,102.083231265,mid,core
845,158.311398744,136.293353511,mid,core
683,158.640915401,125.138175594,mid,core
4139,159.26925942,125.762647078,mid,core
1082,159.951616043,104.074552294,mid,core
202,160.141445927,104.400950658,mid,core
3483,160.24095422,124.782817912,mid,core
29385,160.504603795,139.46552867,mid,core
2130,160.63981256,116.358894912,mid,core
4568,160.856158607,127.763794175,mid,core
2479,160.963286458,135.155663846,mid,core
2142,161.779655797,125.605813235,mid,core
3774,161.862565559,183.586289351,mid,core
3173,162.101646986,154.526713666,mid,core
29383,162.388017683,127.755794032,mid,core
3697,162.501619165,172.786191091,mid,core
473,162.534695678,168.505616512,mid,core
1705,162.587289452,102.452938527,mid,core
3537,163.15072335,185.802876151,mid,core
204,163.429392384,185.778733305,mid,core
29398,163.656297449,143.474401284,mid,core
29644,164.086669328,170.152669041,mid,core
4611,164.349697591,169.805684622,mid,core
1266,164.447462768,188.343269962,mid,core
3186,164.941338087,146.917713558,mid,core
4481,164.992042548,126.629982384,mid,core
692,165.16724802,134.245778505,mid,core
200,166.147790556,156.937728574,mid,core
4730,166.165406152,179.136860172,mid,core
1006,166.579233399,152.702048142,mid,core
2851,166.826788316,112.108608705,mid,core
4502,167.20427456,148.823611106,mid,core
906,167.692394298,127.960139683,mid,core
887,167.846469728,163.961729899,mid,core
4660,167.906714548,191.590047296,mid,core
3277,168.496528244,163.769943722,mid,core
4482,168.592538896,115.820849283,mid,core
2911,169.167844688,189.671489555,mid,core
3544,169.276293547,105.612083542,mid,core
443,170.074791903,175.070597259,mid,core
3425,170.734171484,168.174859674,mid,core
985,170.737440898,159.189653344,mid,core
1060,170.9061211,113.63612699,mid,core
1227,171.682803271,139.088569112,mid,core
1993,171.742251058,156.925192247,mid,core
696,171.771122442,191.764679231,mid,core
1744,171.870555904,134.034589567,mid,core
159,172.160720339,175.252656905,mid,core
75270,172.274163399,112.067668416,mid,core
750,172.283290976,139.12060198,mid,core
1282,172.879839724,127.365051422,mid,core
3671,172.981414801,103.257757835,mid,core
4148,173.132447381,117.429961682,mid,core
3261,173.36715619,118.730235015,mid,core
146,173.422595458,110.850345423,mid,core
3548,173.715679065,172.033899538,mid,core
754,173.823714571,122.093814437,mid,core
29101,174.144331704,100.058905139,mid,core
1262,174.685529018,144.426392362,mid,core
815,174.709946653,100.472403881,mid,core
93,174.711157107,182.10191709,mid,core
2136,174.726075772,118.560256812,mid,core
3482,174.798172018,106.091909577,mid,core
2276,174.83194442,156.70259897,mid,core
3619,174.883640416,138.850223091,mid,core
1004,175.123086465,141.822606761,mid,core
1411,175.325175011,154.35916844,mid,core
4637,175.586499385,128.38122243,mid,core
1286,176.172126844,152.646297133,mid,core
896,176.737255781,150.44409374,mid,core
4705,176.894677797,198.825783147,mid,core
29773,177.391683542,101.486097422,mid,core
3289,177.404908536,157.57793095,mid,core
3814,177.634370915,122.985651953,mid,core
2522,177.643285698,123.111932988,mid,core
2733,177.765881254,107.760025354,mid,core
668,177.798676247,195.824710863,mid,core
1131,178.016436082,113.722087568,mid,core
1129,178.041913197,109.228522359,mid,core
3274,178.688390017,169.837652466,mid,core
2068,179.272968628,127.197467213,mid,core
3390,179.420349415,129.659222037,mid,core
3195,179.733452918,167.773926291,mid,core
723,179.811806912,198.400590491,mid,core
2306,179.903889413,145.072212877,mid,core
61,180.16143054,148.449333244,mid,core
1316,180.418407903,192.383098125,mid,core
2860,180.590087962,123.89658849,mid,core
3323,181.19942738,124.478182048,mid,core
3668,181.547799011,122.591350397,mid,core
78,181.601625965,186.311849045,mid,core
68,181.965852755,152.541734049,mid,core
385,182.369609903,113.254726479,mid,core
4579,182.611977717,191.317944718,mid,core
1717,182.694963463,112.563920697,mid,core
3489,183.023648686,135.817659273,mid,core
3443,183.191170142,119.068520808,mid,core
1473,183.50261022,105.334082927,mid,core
2289,183.525618352,100.347649176,mid,core
2080,184.164653101,156.979647456,mid,core
4123,184.617068489,197.686684351,mid,core
1288,184.678269928,188.211841338,mid,core
817,184.805974623,184.284939445,mid,core
2368,184.939034438,102.303663116,mid,core
405,184.977187902,135.710567586,mid,core
1297,185.010267396,136.653688773,mid,core
410,185.666984054,116.421039071,mid,core
3586,186.312831168,144.932959021,mid,core
4523,186.442310276,145.269409158,mid,core
3527,186.57378445,147.465362264,mid,core
421,187.403657486,105.045595025,mid,core
4649,187.567286606,108.971298625,mid,core
2286,189.28882244,100.849467834,mid,core
4764,189.814978534,195.807504108,mid,core
1785,189.937190925,113.039093729,mid,core
3162,190.260100476,122.289549672,mid,core
1345,190.409201916,122.382354158,mid,core
3417,190.919617452,114.103276711,mid,core
103,191.327991575,190.579635692,mid,core
1511,191.381289316,188.514579686,mid,core
3665,191.517473306,125.187119603,mid,core
1265,192.104854893,170.558389155,mid,core
2095,192.289542966,130.734133815,mid,core
858,192.707353242,137.852761561,mid,core
1062,192.790188339,106.059565934,mid,core
30576,192.801775794,134.083403874,mid,core
4612,192.809827853,160.225957317,mid,core
2449,193.25175322,124.470879,mid,core
4745,193.625043701,168.877922211,mid,core
3817,193.724014562,183.274071497,mid,core
2468,193.913661741,128.116817452,mid,core
3359,193.965346716,154.081511198,mid,core
3469,194.352665287,112.159588517,mid,core
1406,194.402163068,143.959811332,mid,core
2282,195.315036655,114.308343478,mid,core
3517,195.68266979,144.501977783,mid,core
4584,196.357403589,112.2425841,mid,core
1498,196.592363646,179.763499622,mid,core
4157,196.936990709,153.305898937,mid,core
4547,197.089973457,128.441740091,mid,core
2920,197.94406747,139.977348392,mid,core
157,198.080041331,152.298868462,mid,core
1720,198.241695812,142.613501059,mid,core
80,198.311904222,137.366800732,mid,core
3786,198.408072584,153.253721287,mid,core
2071,198.542025735,121.918708156,mid,core
3663,198.652210116,112.37101507,mid,core
2390,198.97414562,107.24092271,mid,core
2721,199.640623245,146.562521196,mid,core
628,199.78375977,148.788383573,mid,core
4788,200.0,138.495618253,mid,core
2378,200.091820382,128.758588737,mid,growth
2802,200.716660985,105.008616723,mid,growth
2115,201.350325038,113.813698045,mid,growth
231,201.509695585,155.200135826,mid,growth
2971,201.511792206,123.429719091,mid,growth
4074,201.596174015,123.450816579,mid,growth
1056,201.856895498,153.016856846,mid,growth
3696,201.9491451,107.560600859,mid,growth
4535,202.400432726,121.903025433,mid,growth
64,202.699909712,153.116517833,mid,growth
3576,202.772818787,109.449221134,mid,growth
392,202.892642623,151.414577806,mid,growth
246,202.936890446,101.268506619,mid,growth
294,203.087420926,124.061584288,mid,growth
1030,203.70031751,126.076740801,mid,growth
4635,203.828072525,116.661866787,mid,growth
447,204.289185217,117.189005562,mid,growth
29471,204.310067035,139.52235441,mid,growth
3318,204.520658067,102.871335453,mid,growth
2819,204.583428501,127.971654935,mid,growth
644,205.260487205,150.953758011,mid,growth
75311,205.714719033,119.654384427,mid,growth
3174,205.753408972,184.507414461,mid,growth
365,205.795696893,127.121625327,mid,growth
30609,206.313419921,170.153902438,mid,growth
1550,206.411148135,101.961531059,mid,growth
2274,207.689970496,141.206265845,mid,growth
4160,208.807554218,153.55757183,mid,growth
3821,209.160133826,162.375800383,mid,growth
3169,209.221403787,129.106185767,mid,growth
4562,209.259748557,184.756689918,mid,growth
2844,209.329904038,166.514233376,mid,growth
127,210.854067307,101.284249755,mid,growth
519,211.225908895,169.7649982,mid,growth
74,211.317064482,126.545171532,mid,growth
2123,211.895651454,135.069283896,mid,growth
1573,211.975753103,149.794266781,mid,growth
30876,212.299092798,162.051600862,mid,growth
30769,212.360839484,123.871476712,mid,growth
243,212.529914962,132.657784516,mid,growth
3646,213.155565928,161.868302454,mid,growth
1387,213.39183785,119.061631803,mid,growth
2718,213.400675567,141.246597534,mid,growth
988,213.760982825,160.846223557,mid,growth
4509,214.089577391,148.667486923,mid,growth
4941,214.156377842,127.49126328,mid,growth
3539,214.373518399,112.226057698,mid,growth
1407,214.817470856,142.234169578,mid,growth
726,214.819818836,132.527313779,mid,growth
1260,214.849978214,166.198366378,mid,growth
29647,215.230015465,100.132644124,mid,growth
522,215.474161293,190.228679722,mid,growth
224,216.15100831,136.261630547,mid,growth
2281,216.473649541,106.846959569,mid,growth
30825,216.547407854,197.384251488,mid,growth
27512,216.973519048,113.501469,mid,growth
4565,216.98923063,162.088232006,mid,growth
30238,217.027624842,111.542674621,mid,growth
3370,217.694167461,100.858020792,mid,growth
3226,217.730029951,111.152727138,mid,growth
1973,218.401193869,141.290269559,mid,growth
1306,219.176350951,116.596133829,mid,growth
3404,220.325589154,109.559687843,mid,growth
1086,220.648262986,196.818875754,mid,growth
3273,221.537023162,123.312929349,mid,growth
3259,221.617384378,103.568502771,mid,growth
1170,221.824249989,173.53007927,mid,growth
3474,222.017593059,175.747923443,mid,growth
3542,222.25072782,131.056903479,mid,growth
